Poster_URL,File_path
https://resizing.flixster.com/PyMuZhveDyjLSrDYkuTS-0aaTPw=/206x305/v2/https://flxt.tmsimg.com/NowShowing/118336/118336_aa.jpg,../../data/images/june/Silver_Linings_Playbook_2012_92_86.jpg
https://resizing.flixster.com/LWM6vn37h5ricfPoN7iWOiCXiAY=/206x305/v2/https://flxt.tmsimg.com/assets/p90040_p_v10_aa.jpg,../../data/images/june/Sir!_No_Sir!_2005_89_83.jpg
https://resizing.flixster.com/wToRIlo6-c_5AsngKfjBl7efh1w=/206x305/v2/https://resizing.flixster.com/M3ywdfGiLkhSf5BUd3JpTwS1iyk=/ems.ZW1zLXByZC1hc3NldHMvbW92aWVzLzJkNDBiZDVjLTE1MDYtNDJhOS04YzY1LTdiYWMzMzEyODlmMi5qcGc=,../../data/images/june/Sisters_on_Track_2021_NR_NR.jpg
https://resizing.flixster.com/Kpx6Tu6YT66O8EqvwAHbE-oU1gY=/206x305/v2/https://resizing.flixster.com/1OqQ8D-DSKQgjzbzGiHbJecKb_c=/ems.ZW1zLXByZC1hc3NldHMvbW92aWVzLzRhOTU2MTk1LTEyNzEtNDRiMS1iNjIwLTg0NjMxODVlYzZkOS5qcGc=,../../data/images/june/Skater_Girl_2021_92_84.jpg
https://resizing.flixster.com/Fb_L3yhpWVaeg6oSDPCh--csKck=/206x305/v2/https://flxt.tmsimg.com/assets/p10978067_p_v10_aq.jpg,../../data/images/june/Sniper:_Legacy_2014_NR_39.jpg
https://resizing.flixster.com/Ku1v6JabPa_QtLVrUZ4rYk_O-uI=/206x305/v2/https://flxt.tmsimg.com/assets/p9417_p_v10_ay.jpg,../../data/images/june/Stand_by_Me_1986_91_94.jpg
https://resizing.flixster.com/Pcx_ufw-bId51AawseNU5iNYs0I=/206x305/v2/https://flxt.tmsimg.com/assets/p24016_p_v10_ab.jpg,../../data/images/june/The_Best_Man_1999_NR_77.jpg
https://resizing.flixster.com/W9EhU0R53VjLZXCiuWYG69NBhhk=/206x305/v2/https://flxt.tmsimg.com/assets/p20484_p_v10_ag.jpg,../../data/images/june/The_Big_Lebowski_1998_83_93.jpg
https://resizing.flixster.com/BqoY3-gwyJndnqLZcRlnuhMt-Vg=/206x305/v2/https://resizing.flixster.com/ZHv-tYBKrd3TVMbaxRYXlWROpPQ=/ems.ZW1zLXByZC1hc3NldHMvbW92aWVzL2FhYTA4YjAzLTkxNzAtNDAzYy04MDJkLTdlNjZiNDcwMjcyOC5qcGc=,../../data/images/june/The_Devil_Below_2021_0_13.jpg
https://resizing.flixster.com/hfPWtrgrvpQ__QnQDUo0A5wOBMw=/206x305/v2/https://resizing.flixster.com/qj9w0A4JsODbz9JOvHONVfbfo-0=/ems.ZW1zLXByZC1hc3NldHMvbW92aWVzL2JjMjAwOWEyLTBjNTQtNDI1ZC05NTY5LTMxMjRhZWUwMmEwMC5qcGc=,../../data/images/june/The_House_of_Flowers:_The_Movie_2021_NR_NR.jpg
https://resizing.flixster.com/ho0WZnE5D-UDCY2z6Sbvl8s1QOg=/206x305/v2/https://resizing.flixster.com/_FhDP296d1NG3xDF2WgsUy8P1Cc=/ems.ZW1zLXByZC1hc3NldHMvbW92aWVzLzgyMGUyMzU3LWY0MTgtNGY3ZC04OTUzLTExMzlhZWRiMGI2ZC5qcGc=,../../data/images/june/The_Ice_Road_2021_NR_NR.jpg
https://resizing.flixster.com/Bx3LuDoFZnwyZVdFMrY9J2yxnTM=/206x305/v2/https://resizing.flixster.com/cTPxkpmpWDB5Q-cwG1hjMh1XUhs=/ems.ZW1zLXByZC1hc3NldHMvbW92aWVzLzNkYjUzMzNmLWFjMDAtNGUwNS04Yjc5LWUyYTQxMDk0NWFkMy5qcGc=,../../data/images/june/The_Reason_I_Jump_2020_98_88.jpg
https://resizing.flixster.com/NTGA_qTS9_gYBn58xFo-6x6-NNM=/206x305/v2/https://resizing.flixster.com/e0uRbHqfAMnF4LbUGOTe-Ch-GS4=/ems.ZW1zLXByZC1hc3NldHMvbW92aWVzLzliMDgzMmNjLTFlNjEtNDkxZi05NGMyLTUzZjE3NzFkODk2OS5qcGc=,../../data/images/june/The_Seventh_Day_2021_10_17.jpg
https://resizing.flixster.com/lLgEpXhggXREhgFiuzQp8ffCCQI=/206x305/v2/https://flxt.tmsimg.com/assets/p34621_p_v10_ay.jpg,../../data/images/june/The_Terminal_2004_61_74.jpg
https://resizing.flixster.com/IckCvMwKGYUYi0lmllJubB0T28w=/206x305/v2/https://resizing.flixster.com/v6xdwRE4RU3gvUdvaFJnZ_WN6ok=/ems.ZW1zLXByZC1hc3NldHMvbW92aWVzLzMxMTlhY2Q2LTUwNDctNGNiMi1iOWM2LTMwNGM5YzIzNjkzNS53ZWJw,../../data/images/june/The_Wedding_Guest_2018_44_35.jpg
https://resizing.flixster.com/10_3ihCarn3oVz1P4FUX3OvycwA=/206x305/v2/https://resizing.flixster.com/1U051huHMBkXkLC8uWicVEqYcjQ=/ems.ZW1zLXByZC1hc3NldHMvbW92aWVzLzM1NGYxNTBmLWFmNjgtNDcyZC1hY2JlLTYzYjQ3MjEyMjU1MS53ZWJw,../../data/images/june/The_Wind_2018_81_50.jpg
https://resizing.flixster.com/xccbg_5kbvVkdoVWc-mLwp2Bdzk=/206x305/v2/https://resizing.flixster.com/QQ6CWU3FnsjmZdVRSTTX1fvsAI0=/ems.ZW1zLXByZC1hc3NldHMvbW92aWVzL2QxZTQ0MTUxLWFjNTQtNDM2OC04YTEwLTk1ZWVjMmUwYWE5OC53ZWJw,../../data/images/june/Welcome_Home_2018_10_28.jpg
https://resizing.flixster.com/XxzzIqou-E2B0t75kmMnwIWfSjc=/206x305/v2/https://flxt.tmsimg.com/assets/p18531174_p_v13_aa.jpg,../../data/images/june/Wish_Dragon_2021_67_87.jpg
https://resizing.flixster.com/r7nOhkdtar-pcVjscUj4U7AjmJc=/206x305/v2/https://resizing.flixster.com/eStvFxDh-Aj994MObbeviwZdIeQ=/ems.ZW1zLXByZC1hc3NldHMvbW92aWVzLzc0Njc2ZWZiLWYyZDUtNDg0Mi05MTQwLTc0YTMxNjc5MzMwNy5qcGc=,../../data/images/june/Wonder_Boy_2019_NR_NR.jpg
