Poster_URL,File_path
https://resizing.flixster.com/6Gg200mEugufjrkNUK1xSLbGUls=/206x305/v2/https://resizing.flixster.com/BWjcfGtbdCWRy7VnJoM09nqL0PQ=/ems.ZW1zLXByZC1hc3NldHMvbW92aWVzLzU3MzU1MGM4LTUxNjgtNDJlYS1iZTVhLWVjYzRhYjYyMjEzOC5qcGc=,../../data/images/april/Ride_or_Die_2021_71_66.jpg
https://resizing.flixster.com/ivW21bzRMF6ZC4Trg6DgZ4ECDIA=/206x305/v2/https://flxt.tmsimg.com/assets/p9872516_p_v10_bb.jpg,../../data/images/april/Rush_2013_89_88.jpg
https://resizing.flixster.com/VvMloQjE95XDu9-MhMkjwnoVSJU=/206x305/v2/https://resizing.flixster.com/sYMfRTcAbdjPcBPg4dNNR4y9FJc=/ems.ZW1zLXByZC1hc3NldHMvbW92aWVzLzRhYTFjOTA4LWVmYzAtNGZhOC1hZGJlLWVkOWJmNDBhMTg4My5qcGc=,../../data/images/april/Sky_High_2020_NR_46.jpg
https://resizing.flixster.com/xb1he2qVUpNevG6ezS0WTCRwuvA=/206x305/v2/https://resizing.flixster.com/tsVdXW9_nIYcLialLeEtXJpVgKc=/ems.ZW1zLXByZC1hc3NldHMvbW92aWVzLzhjODg1YzZmLTg3YWYtNDFhYy1iMmVmLTEwNzIxYzVhYmZmOC5qcGc=,../../data/images/april/Stowaway_2021_77_49.jpg
https://resizing.flixster.com/tXtFqK_-LYctTHrY5g7n7tUHEMQ=/206x305/v2/https://resizing.flixster.com/g-X-z18Mo8mZDFpQV29ax6aBTfA=/ems.ZW1zLXByZC1hc3NldHMvbW92aWVzL2M4Y2Y1MjE4LTAxOGUtNDhhMi1hNDFmLTk1ZTUzNWY5MGI4Mi5qcGc=,../../data/images/april/Synchronic_2019_80_76.jpg
https://resizing.flixster.com/7KTJmu-bogLFnMxbOi1a0ld6pH4=/206x305/v2/https://flxt.tmsimg.com/assets/p19695522_p_v13_aa.jpg,../../data/images/april/Tersanjung:_The_Movie_2021_NR_NR.jpg
https://resizing.flixster.com/XY8gFaHjQOsfXwxZnzVZqTj-y2c=/206x305/v2/https://flxt.tmsimg.com/assets/p19209355_p_v8_aa.jpg,../../data/images/april/The_Disciple_2020_97_68.jpg
https://resizing.flixster.com/08ZqeHHhaY43UtXzalUkL5Xw_dg=/206x305/v2/https://flxt.tmsimg.com/assets/p19755510_p_v7_aa.jpg,../../data/images/april/The_Knight_and_the_Princess_2019_NR_NR.jpg
https://resizing.flixster.com/7ybQLchhnnc-9iGON-esHE0lMbU=/206x305/v2/https://flxt.tmsimg.com/assets/p9211021_p_v10_an.jpg,../../data/images/april/The_Master_2012_84_62.jpg
https://resizing.flixster.com/q_YzYhxvrMfq04c2jKl3wP0eYJs=/206x305/v2/https://resizing.flixster.com/SLCdQwOkKDHVrGvbE_L1DsATmgA=/ems.ZW1zLXByZC1hc3NldHMvbW92aWVzLzA0NGQ5MTg2LTc0ODgtNDEwNC1hNjI5LTY1N2ZlMWQ4ZTUyOS5qcGc=,../../data/images/april/The_Mitchells_vs._The_Machines_2021_98_89.jpg
